"UNITID","ADM_RATE","HIGHDEG","PREDDEG","WOMENONLY","UGDS","UGDS_WOMEN","SATMT25","SATMT75","SATMTMID","PCIP42","PCIP45","PCIP26","PCIP11","PCIP29","PCIP41","PCIP40","PCIP27","PCIP14","PCIP15","WOMEN_TOTAL","ENG_DEG_PCNT","MATH_DEG_PCNT","SCIENCE_DEG_PCNT","TECH_DEG_PCNT","STEM_DEG_PCNT","STEM_DEG_TOTAL","STEM_DEG_WOMEN","MN_EARN_WNE_MALE0_P6","COUNT_WNE_MALE0_P6"
"199218",0.5855,"4",3,0,12686,0.6137,660,640,600,0.0886,0.0931,0.081,0.0149,0,0,0.0261,0.0087,0,0,7785,0,0.0087,0.2888,0.0149,0.3124,3963,1982,32200,1621
"199281",0.7326,"4",3,0,5303,0.6012,545,510,470,0.0445,0.095,0.091,0.0267,0,0,0.0336,0.002,0,0,3188,0,0.002,0.2641,0.0267,0.2928,1553,776,27200,917
"199306",0.4723,"4",3,0,951,0.5836,567,570,510,0.0447,0.0163,0.0122,0.0447,0,0,0.0041,0.0122,0,0,555,0,0.0122,0.0773,0.0447,0.1342,128,64,33500,245
"199412",0.7845,"4",3,0,1621,0.7051,573,570,515,0.0675,0.0475,0.05,0.01,0,0,0.0075,0.0025,0,0,1143,0,0.0025,0.1725,0.01,0.185,300,150,39300,440
"199582",0.7403,"3",3,0,1016,0.4931,440,400,368,0.0575,0.0664,0.0265,0.0265,0,0,0,0,0.031,0,501,0.031,0,0.1504,0.0265,0.2079,211,106,19700,214
"199698",0.5713,"4",3,0,601,0.5441,438,590,460,0.1096,0.0137,0.1644,0,0,0,0.0137,0,0,0,327,0,0,0.3014,0,0.3014,181,90,28000,135
"199865",0.7177,"4",3,0,819,0.6154,595,580,530,0.0952,0.1071,0.0595,0,0,0,0.0417,0,0,0,504,0,0,0.3035,0,0.3035,249,124,19400,136
"199962",0.7506,"4",3,0,1941,0.5863,573,560,510,0.097,0.0216,0.1105,0,0,0,0.0296,0.0189,0,0,1138,0,0.0189,0.2587,0,0.2776,539,270,42500,257
"199999",0.6016,"4",3,0,4743,0.7206,510,470,435,0.0547,0.0314,0.0182,0.0182,0,0,0.0073,7e-04,0,0,3418,0,7e-04,0.1116,0.0182,0.1305,619,310,29300,1054
"200004",0.4311,"4",3,0,8603,0.541,595,570,525,0.0568,0.0568,0.0263,0.0058,0,0,0.0216,0.0084,0.0047,0.0416,4654,0.0463,0.0084,0.1615,0.0058,0.222,1910,955,28200,1123
"200059",0.6103,"3",3,0,1231,0.593,475,487,425,0.0093,0.0279,0.0186,0.0619,0,0,0.0062,0.0031,0,0,730,0,0.0031,0.062,0.0619,0.127,156,78,34700,465
"200156",0.6436,"4",3,0,866,0.5404,655,624,586,0.064,0,0.0581,0.0349,0,0,0,0.0058,0,0,468,0,0.0058,0.1221,0.0349,0.1628,141,70,35500,196
"200217",0.7865,"4",3,0,1928,0.652,573,590,525,0.0075,0.0125,0.0274,0.0224,0,0,0,0.005,0,0,1257,0,0.005,0.0474,0.0224,0.0748,144,72,39400,592
"200253",0.5768,"4",3,0,2570,0.6276,545,550,490,0.0397,0.0103,0.0155,0.0121,0,0,0.0241,0.0069,0,0,1613,0,0.0069,0.0896,0.0121,0.1086,279,140,31200,541
"200280",0.86,"4",3,0,10978,0.4333,605,600,545,0.0613,0.0292,0.045,0.0129,0,0,0.0153,0.0096,0.0891,0.0062,4757,0.0953,0.0096,0.1508,0.0129,0.2686,2949,1474,38400,1294
"200332",0.8274,"4",3,0,11763,0.4444,610,665,583,0.0369,0.0254,0.0687,0.0226,0,0,0.0083,0.0092,0.1351,0,5227,0.1351,0.0092,0.1393,0.0226,0.3062,3602,1801,36300,1516
"200484",0.3645,"3",3,0,212,0.3585,513,540,472,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,19600,55
"200572",0.9027,"4",3,0,952,0.5231,518,515,462,0.0279,0.0047,0.0093,0.0047,0,0,0.0047,0,0,0,498,0,0,0.0466,0.0047,0.0513,49,24,29500,124
"200800",0.9571,"4",3,0,18148,0.4668,567,620,535,0.0303,0.0308,0.0275,0.0293,0,0,0.0113,0.0113,0.0751,0.0548,8471,0.1299,0.0113,0.0999,0.0293,0.2704,4907,2454,29700,2496
"201104",0.7257,"4",3,0,3227,0.5088,573,590,525,0.0191,0.0259,0.0562,0.0067,0,0,0.0056,0.0056,0,0,1642,0,0.0056,0.1068,0.0067,0.1191,384,192,30100,674
"201371",0.5603,"4",3,0,896,0.5011,567,580,515,0.0267,0.0053,0.0107,0.0053,0,0,0.0053,0.0267,0,0,449,0,0.0267,0.048,0.0053,0.08,72,36,28300,227
"201441",0.5337,"4",3,0,13697,0.5604,567,580,515,0.0365,0.0389,0.0392,0.0169,0,0,0.0105,0.0051,0,0.0277,7676,0.0277,0.0051,0.1251,0.0169,0.1748,2394,1197,29900,2843
"201548",0.7274,"4",3,0,2636,0.5778,595,610,545,0.0593,0.056,0.0511,0.0049,0,0,0.0066,0.0066,0,0,1523,0,0.0066,0.173,0.0049,0.1845,486,243,35000,555
"201645",0.3831,"4",3,0,4807,0.4556,735,760,710,0.0474,0.1046,0.1333,0.0452,0,0,0.0573,0.0242,0.3139,0,2190,0.3139,0.0242,0.3426,0.0452,0.7259,3489,1744,56100,591
"201654",0.7449,"4",3,0,3082,0.5191,650,650,595,0.0526,0.0166,0.0332,0.0152,0,0,0.0152,0.0055,0.0789,0,1600,0.0789,0.0055,0.1176,0.0152,0.2172,669,334,31500,460
"201690",0.3772,"4",3,0,1728,0.5353,445,460,400,0.1092,0.0171,0.0478,0.0137,0,0,0.0307,0.0102,0.0375,0.0137,925,0.0512,0.0102,0.2048,0.0137,0.2799,484,242,19700,282
"201858",0.5851,"4",3,0,602,0.4767,508,550,473,0.0327,0,0,0,0,0,0,0,0,0,287,0,0,0.0327,0,0.0327,20,10,22700,132
"201885",0.7578,"4",3,0,23795,0.5028,645,660,595,0.0494,0.0382,0.0461,0.0246,0,0,0.0147,0.0068,0.0976,0.0054,11964,0.103,0.0068,0.1484,0.0246,0.2828,6729,3364,34000,4127
"202046",0.6699,"3",3,0,551,0.5535,559,560,500,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,27700,82
"202134",0.8421,"4",3,0,11308,0.535,573,580,520,0.099,0.1106,0.0377,0.0098,0,0.0031,0.0102,0.012,0.0608,0.012,6050,0.0728,0.012,0.2575,0.0129,0.3552,4017,2008,34300,1540
"202170",0.8864,"4",3,0,1193,0.6446,595,590,535,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,26400,332
"202480",0.5901,"4",3,0,8305,0.472,645,640,585,0.0558,0.0372,0.0588,0.0058,0,0,0.0058,0.0047,0.1385,0.039,3920,0.1775,0.0047,0.1576,0.0058,0.3456,2870,1435,39300,783
"202514",0.6469,"4",3,0,801,0.4794,510,520,460,0.0387,0,0.011,0.0497,0,0,0,0,0,0,384,0,0,0.0497,0.0497,0.0994,80,40,30400,163
"202763",0.7197,"4",3,0,2767,0.6223,585,480,475,0.0277,0.0166,0.0461,0.0258,0,0,0,0.0129,0,0.0332,1722,0.0332,0.0129,0.0904,0.0258,0.1623,449,224,42700,641
"203085",0.7506,"4",3,0,1096,0.4845,573,560,510,0.1212,0.0606,0.0779,0.0087,0,0,0.0476,0.013,0,0,531,0,0.013,0.3073,0.0087,0.329,361,180,28600,175
"203128",0.6208,"4",3,0,1217,0.5292,528,560,490,0.0709,0.0933,0.1455,0.0187,0,0,0.0149,0.0112,0,0,644,0,0.0112,0.3246,0.0187,0.3545,431,216,30600,175
"203368",0.8291,"4",3,0,3069,0.4728,610,610,555,0.0973,0.1021,0.0893,0.0175,0,0,0.0542,0.0096,0.008,0,1451,0.008,0.0096,0.3429,0.0175,0.378,1160,580,41100,369
"203517",0.8438,"4",3,0,22530,0.5903,585,580,525,0.0574,0.0274,0.0416,0.0234,0,0,0.0143,0.0057,0.0015,0.0184,13299,0.0199,0.0057,0.1407,0.0234,0.1897,4274,2137,29700,4631
"203535",0.2506,"3",3,0,1651,0.5457,685,690,650,0.062,0.2885,0.109,0,0,0,0.0214,0.0235,0,0,901,0,0.0235,0.4809,0,0.5044,833,416,32100,110
"203580",0.6936,"4",3,0,761,0.4534,553,540,488,0.0636,0.0289,0.1792,0,0,0,0.0231,0.0173,0,0,345,0,0.0173,0.2948,0,0.3121,238,119,28100,155
"203775",0.7174,"4",3,0,1496,0.5822,590,570,522,0.0351,0.0023,0.0515,0.0164,0,0,0.0047,0.0047,0,0,871,0,0.0047,0.0936,0.0164,0.1147,172,86,36600,473
"203845",0.6946,"4",3,0,1336,0.3937,633,620,570,0.0404,0.0466,0.0652,0.0248,0,0,0.0373,0.0124,0.2081,0,526,0.2081,0.0124,0.1895,0.0248,0.4348,581,290,31100,242
"204024",0.6584,"4",3,0,15454,0.5082,665,680,625,0.0421,0.0847,0.0645,0.0155,0,0,0.0125,0.0136,0.0426,0.0186,7854,0.0612,0.0136,0.2038,0.0155,0.2941,4545,2272,36400,2112
"204185",0.7355,"4",3,0,2144,0.4911,567,580,515,0.0637,0.0466,0.0858,0.0319,0,0,0.0123,0.0172,0.0245,0,1053,0.0245,0.0172,0.2084,0.0319,0.282,605,302,31200,295
"204194",0.7598,"4",3,0,1706,0.6377,567,530,490,0.0218,0.0079,0.0337,0.0099,0,0,0.004,0.004,0,0,1088,0,0.004,0.0674,0.0099,0.0813,139,70,34600,550
"204200",0.8762,"4",3,0,1463,0.5865,528,550,485,0.0416,0.044,0.0538,0.0098,0,0,0.0098,0.0098,0,0,858,0,0.0098,0.1492,0.0098,0.1688,247,124,34300,369
"204264",0.7644,"4",3,0,1598,0.5482,520,610,510,0.0688,0.0344,0.063,0.0229,0,0,0.0287,0.0258,0.0143,0,876,0.0143,0.0258,0.1949,0.0229,0.2579,412,206,26500,264
"204468",0.895,"4",3,0,1820,0.5544,505,500,445,0.0711,0.0664,0.0569,0,0.0332,0,0.0047,0.0142,0,0,1009,0,0.0142,0.1991,0.0332,0.2465,449,224,31700,347
"204501",0.3272,"4",3,0,2961,0.5545,690,720,670,0.0434,0.1676,0.1301,0.026,0,0,0.0491,0.0173,0.0029,0,1642,0.0029,0.0173,0.3902,0.026,0.4364,1292,646,27500,217
"204617",0.4657,"4",3,0,1350,0.54,545,540,485,0.0338,0.0286,0.0519,0.013,0,0,0.0156,0,0,0,729,0,0,0.1299,0.013,0.1429,193,96,35400,558
"204635",0.6859,"4",3,0,2234,0.4745,645,650,590,0.0424,0.0224,0.1097,0.0075,0,0,0.0224,0.01,0.1895,0.0274,1060,0.2169,0.01,0.1969,0.0075,0.4313,964,482,55400,402
"204796",0.5296,"4",3,0,43733,0.474,690,730,675,0.0527,0.1094,0.0701,0.0048,0,0,0.0105,0.0108,0.1324,0,20729,0.1324,0.0108,0.2427,0.0048,0.3907,17086,8543,34000,5722
"204857",0.7427,"4",3,0,23390,0.5987,605,600,545,0.0269,0.054,0.0201,0.0212,0,0,0.01,0.0028,0.0231,0.0069,14004,0.03,0.0028,0.111,0.0212,0.165,3859,1930,30700,3845
"204936",0.7531,"4",3,0,2271,0.6107,610,620,560,0.0804,0.0318,0.0411,0.0093,0,0,0.015,0.0075,0,0,1387,0,0.0075,0.1683,0.0093,0.1851,420,210,34100,529
"205957",0.7792,"4",3,0,2065,0.6174,633,640,580,0.0804,0.0196,0.0529,0.0098,0,0,0.002,0.0255,0,0,1275,0,0.0255,0.1549,0.0098,0.1902,393,196,28800,345
"206084",0.9473,"4",3,0,15182,0.4823,573,610,535,0.0388,0.0214,0.0313,0.0245,0,0,0.0129,0.0085,0.129,0.0408,7322,0.1698,0.0085,0.1044,0.0245,0.3072,4664,2332,33900,1929
"206437",0.8068,"4",3,0,2257,0.6145,573,560,510,0.0527,0.0359,0.1055,0.0021,0,0,0,0.0042,0,0,1387,0,0.0042,0.1941,0.0021,0.2004,452,226,38100,379
"206507",0.9537,"4",3,0,1196,0.5401,528,530,475,0.0266,0.0066,0.0465,0,0,0,0.0266,0.0033,0,0,646,0,0.0033,0.1063,0,0.1096,131,66,28400,308
"206589",0.5909,"3",3,0,2029,0.5515,660,670,615,0.066,0.268,0.1526,0.0124,0,0,0.0722,0.0289,0,0,1119,0,0.0289,0.5588,0.0124,0.6001,1218,609,29400,156
"206622",0.7315,"4",3,0,4464,0.5441,605,600,545,0.0626,0.0562,0.0713,0.0065,0,0,0.0173,0.0119,0,0,2429,0,0.0119,0.2074,0.0065,0.2258,1008,504,39600,517
"206695",0.833,"4",3,0,10695,0.528,528,550,485,0.0308,0.0269,0.0448,0.0325,0,0,0.0252,0.0056,0.0611,0.0476,5647,0.1087,0.0056,0.1277,0.0325,0.2745,2936,1468,26900,1466
"206817",0.4296,"3",2,0,939,0.3706,495,470,428,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,27000,242
"206835",0.627,"4",3,0,1153,0.6288,559,550,495,0.0266,0,0.0148,0,0,0,0.0059,0.0059,0,0,725,0,0.0059,0.0473,0,0.0532,61,30,40200,316
"207041",0.9719,"4",3,0,3636,0.6042,559,560,500,0.0446,0.0418,0.0487,0.0181,0,0,0.0111,0.0139,0,0,2197,0,0.0139,0.1462,0.0181,0.1782,648,324,29300,691
"207263",0.7501,"4",3,0,6914,0.6106,559,508,474,0.0883,0.0122,0.0548,0.011,0,0,0.0045,0.0045,0,0.0374,4222,0.0374,0.0045,0.1598,0.011,0.2127,1471,736,29000,1718
"207324",0.6401,"4",3,0,1938,0.4845,585,610,540,0.0295,0.0107,0.059,0.0295,0,0,0.0027,0.0188,0.134,0,939,0.134,0.0188,0.1019,0.0295,0.2842,551,276,27200,410
"207388",0.7495,"4",3,0,20636,0.4895,620,620,565,0.0386,0.0403,0.0588,0.0262,0,0,0.007,0.007,0.0989,0.0311,10101,0.13,0.007,0.1447,0.0262,0.3079,6354,3177,34400,2282
"207403",0.6048,"4",3,0,1824,0.5965,624,559,538,0.0578,0.0699,0.0517,0.0122,0,0,0.0152,0.003,0,0,1088,0,0.003,0.1946,0.0122,0.2098,383,192,31300,269
"207458",0.6777,"4",3,0,1793,0.6336,645,630,580,0.0106,0.0194,0.0211,0.0053,0,0,0.007,0.0018,0,0,1136,0,0.0018,0.0581,0.0053,0.0652,117,58,38500,373
"207500",0.8133,"4",3,0,20538,0.4852,650,670,605,0.0381,0.0598,0.0598,0.01,0,0,0.0248,0.0069,0.104,0,9965,0.104,0.0069,0.1825,0.01,0.3034,6231,3116,41200,2348
"207582",0.7976,"4",3,0,2947,0.5677,528,540,480,0.0603,0.0195,0.0447,0.0097,0,0,0.0019,0.0058,0.037,0,1673,0.037,0.0058,0.1264,0.0097,0.1789,527,264,27900,414
"207722",0.6755,"3",3,0,845,0.6426,525,505,460,0.0939,0.0608,0.0331,0.011,0,0,0.011,0.0276,0,0,543,0,0.0276,0.1988,0.011,0.2374,201,100,23800,226
"207971",0.4026,"4",3,0,3441,0.4179,665,700,635,0.0527,0.0512,0.0753,0.0331,0,0,0.0211,0.0256,0.2229,0.0226,1438,0.2455,0.0256,0.2003,0.0331,0.5045,1736,868,41400,279
"208488",0.5262,"4",3,0,1243,0.6718,567,590,520,0.0517,0,0.0517,0,0,0,0.0185,0,0,0,835,0,0,0.1219,0,0.1219,152,76,40100,283
"208646",0.6418,"4",3,0,2997,0.6276,520,520,465,0.0456,0.0456,0.0345,0.018,0,0,0.0055,0.0221,0,0,1881,0,0.0221,0.1312,0.018,0.1713,513,256,30900,579
"208822",0.7776,"4",3,0,2494,0.5634,595,610,545,0.0462,0.0325,0.0701,0.0137,0,0,0.0034,0.012,0.0735,0,1405,0.0735,0.012,0.1522,0.0137,0.2514,627,314,34500,470
"209065",0.9377,"3",3,0,1643,0.6141,595,600,540,0.0563,0.1438,0.0688,0.0031,0,0,0.0281,0.0375,0,0,1009,0,0.0375,0.297,0.0031,0.3376,555,278,48300,543
"209287",0.5667,"4",3,0,418,0.4593,585,590,530,0.1159,0,0,0,0,0,0,0,0,0,192,0,0,0.1159,0,0.1159,48,24,20500,93
"209409",0.7191,"4",3,0,492,0.6159,565,530,489,0.1887,0,0.0755,0,0,0,0,0.0283,0,0,303,0,0.0283,0.2642,0,0.2925,144,72,33700,133
"209506",0.5984,"4",3,0,3457,0.4408,573,590,525,0.0568,0,0.0241,0.0355,0,0,0,0.0057,0.1335,0.1335,1524,0.267,0.0057,0.0809,0.0355,0.3891,1345,672,46300,440
"209542",0.7776,"4",3,0,22925,0.4635,610,620,560,0.0291,0.0642,0.0676,0.0317,0,0,0.0179,0.0068,0.1459,0,10626,0.1459,0.0068,0.1788,0.0317,0.3632,8326,4163,33800,2017
"209551",0.749,"4",3,0,20252,0.5222,610,620,560,0.0823,0.2172,0.0801,0.0112,0,0,0.017,0.0088,0,0,10576,0,0.0088,0.3966,0.0112,0.4166,8437,4218,32700,2086
"209612",0.8045,"4",3,0,1802,0.5882,610,600,550,0.0802,0.0882,0.123,0.008,0,0,0.0374,0.0241,0,0,1060,0,0.0241,0.3288,0.008,0.3609,650,325,31700,267
"209807",0.6933,"4",3,0,19662,0.522,567,570,510,0.0736,0.1691,0.0453,0.0158,0,0,0.0146,0.0117,0.048,0,10264,0.048,0.0117,0.3026,0.0158,0.3781,7434,3717,33000,2446
"209825",0.6293,"4",3,0,3648,0.5872,650,650,595,0.059,0.0479,0.0947,0.02,0,0,0.0401,0.0067,0.1325,0.0011,2142,0.1336,0.0067,0.2417,0.02,0.402,1466,733,50200,517
"209922",0.3873,"4",3,0,1335,0.5341,710,730,680,0.0623,0.2025,0.1433,0,0,0,0.081,0.0623,0,0,713,0,0.0623,0.4891,0,0.5514,736,368,26200,120
"210146",0.7737,"4",3,0,4397,0.5674,567,550,500,0.1025,0.0889,0.0457,0.0284,0,0,0.0235,0.0198,0,0,2495,0,0.0198,0.2606,0.0284,0.3088,1358,679,28300,702
"210331",0.3738,"4",3,0,924,0.6082,559,560,500,0.266,0.0246,0,0,0,0,0,0.0099,0,0,562,0,0.0099,0.2906,0,0.3005,278,139,27400,230
"210401",0.8131,"4",3,0,2009,0.5724,650,650,595,0.0757,0.2431,0.0894,0.0092,0,0,0.0849,0.0252,0,0,1150,0,0.0252,0.4931,0.0092,0.5275,1060,530,29300,238
"210429",0.8874,"4",3,0,4923,0.5818,528,580,500,0.0875,0.0778,0.0227,0.0302,0,0,0.0086,0.0097,0,0,2864,0,0.0097,0.1966,0.0302,0.2365,1164,582,27300,840
"210669",0.7177,"3",3,0,1968,0.5457,633,630,575,0.1263,0.1813,0.1914,0.0183,0,0,0.0733,0.0224,0.0061,0,1074,0.0061,0.0224,0.5723,0.0183,0.6191,1218,609,33000,281
"210739",0.7965,"4",3,0,2383,0.6018,559,570,505,0.0856,0.0071,0.0499,0.0196,0,0,0.0089,0.0089,0,0,1434,0,0.0089,0.1515,0.0196,0.18,429,214,41800,447
"210775",0.7479,"4",3,0,2272,0.732,559,550,495,0.0624,0.0072,0.024,0.0096,0,0,0.0168,0,0,0,1663,0,0,0.1104,0.0096,0.12,273,136,35800,507
"211024",0.8649,"4",3,0,570,0.5,560,553,498,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,18500,169
"211088",0.588,"4",3,0,2482,0.6898,610,600,550,0.1118,0.0976,0.1565,0.0224,0,0,0.0244,0.0224,0,0,1712,0,0.0224,0.3903,0.0224,0.4351,1080,540,32700,598
"211158",0.8781,"4",3,0,9109,0.5661,559,540,490,0.0604,0.0996,0.0207,0.0106,0,0,0.0201,0.018,0.0048,0,5157,0.0048,0.018,0.2008,0.0106,0.2342,2133,1066,33500,1492
"211291",0.3072,"4",3,0,3528,0.5201,690,720,670,0.0551,0.2274,0.1383,0.0082,0,0,0.0223,0.0188,0.1887,0,1835,0.1887,0.0188,0.4431,0.0082,0.6588,2324,1162,50700,281
"211352",0.7528,"4",3,0,1334,0.6244,505,490,440,0.0909,0.0909,0.0227,0.0065,0,0,0.013,0.0032,0,0,833,0,0.0032,0.2175,0.0065,0.2272,303,152,35500,439
"211361",0.8967,"4",3,0,6031,0.5231,528,510,465,0.0489,0.0558,0.0362,0.019,0,0,0.0438,0.0095,0,0.0425,3155,0.0425,0.0095,0.1847,0.019,0.2557,1542,771,30500,1273
"211440",0.246,"4",3,0,5819,0.4332,760,800,750,0.0291,0.05,0.0257,0.123,0,0,0.0743,0.0622,0.2568,0,2521,0.2568,0.0622,0.1791,0.123,0.6211,3614,1807,62000,437
"211583",0.7471,"4",3,0,1428,0.6758,528,550,485,0.0921,0.0289,0.0421,0.0079,0,0,0.0105,0.0079,0,0,965,0,0.0079,0.1736,0.0079,0.1894,270,135,32600,320
"211644",0.9271,"4",3,0,4744,0.6263,528,520,470,0.0291,0.06,0.0353,0.0256,0,0,0.0326,0.0132,0,0.015,2971,0.015,0.0132,0.157,0.0256,0.2108,1000,500,27700,1214
"211981",0.7574,"4",3,0,1823,0.6221,559,560,500,0.0182,0,0.1558,0.0026,0,0,0.0078,0,0,0,1134,0,0,0.1818,0.0026,0.1844,336,168,31300,405
"212054",0.7601,"4",3,0,16681,0.4704,665,670,620,0.0249,0.0189,0.0513,0.0602,0,0,0.0082,0.0047,0.1776,0.0085,7847,0.1861,0.0047,0.1033,0.0602,0.3543,5910,2955,52500,2028
"212106",0.7306,"4",3,0,5969,0.6093,633,610,565,0.0488,0.0751,0.0813,0.0201,0,0,0.0132,0.0116,0,0,3637,0,0.0116,0.2184,0.0201,0.2501,1493,746,51400,1072
"212115",0.8146,"4",3,0,6125,0.5466,545,530,480,0.0788,0.0676,0.0764,0.0191,0,0,0.0127,0.0119,0,0,3348,0,0.0119,0.2355,0.0191,0.2665,1632,816,33200,1090
"212133",0.6218,"4",3,0,2381,0.7131,573,570,515,0.0552,0.0179,0.0254,0,0,0,0,0.009,0,0,1698,0,0.009,0.0985,0,0.1075,256,128,36300,666
"212160",0.993,"4",3,0,5494,0.5801,520,520,465,0.06,0.0713,0.0209,0.0096,0,0,0.0183,0.0113,0,0.0026,3187,0.0026,0.0113,0.1705,0.0096,0.194,1066,533,25500,1203
"212197",0.7082,"4",3,0,1754,0.6306,620,620,565,0.0624,0.0911,0.1175,0.0264,0,0,0.0168,0.0312,0.0456,0,1106,0.0456,0.0312,0.2878,0.0264,0.391,686,343,41500,450
"212601",0.7767,"4",3,0,2763,0.5715,585,570,520,0.0381,0.0091,0.0835,0.0018,0,0,0.0091,0.0091,0.0381,0,1579,0.0381,0.0091,0.1398,0.0018,0.1888,522,261,43200,525
"212656",0.7106,"4",3,0,1404,0.4993,515,645,525,0.0244,0.0089,0.0422,0.0067,0,0,0.0178,0.0067,0.1,0,701,0.1,0.0067,0.0933,0.0067,0.2067,290,145,30100,364
"212832",0.7638,"4",3,0,1941,0.7506,545,540,485,0.0262,0,0.0077,0.0092,0,0,0,0.0015,0,0,1457,0,0.0015,0.0339,0.0092,0.0446,87,44,47000,547
"212911",0.2469,"3",3,0,1187,0.5299,735,740,700,0.102,0.2467,0.0954,0.0296,0,0,0.1184,0.0428,0,0,629,0,0.0428,0.5625,0.0296,0.6349,754,377,35700,77
"212984",0.7326,"4",3,0,1797,0.7407,520,510,460,0.0991,0.0184,0.0323,0,0,0,0,0.0092,0,0,1331,0,0.0092,0.1498,0,0.159,286,143,44500,610
"213011",0.7594,"4",3,0,2012,0.7455,545,530,480,0.0474,0.0217,0.0176,0.0068,0,0,0.0014,0.0027,0,0,1500,0,0.0027,0.0881,0.0068,0.0976,196,98,45700,472
"213020",0.9473,"4",3,0,12032,0.545,545,530,480,0.0419,0.156,0.0239,0.0144,0,0,0.0176,0.0072,0,0.0295,6557,0.0295,0.0072,0.2394,0.0144,0.2905,3495,1748,29800,2044
"213303",0.9205,"4",3,0,1431,0.5884,510,520,460,0.0783,0.0452,0.0392,0.0392,0,0,0,0,0,0,842,0,0,0.1627,0.0392,0.2019,289,144,24400,430
"213349",0.7967,"4",3,0,8516,0.5586,545,530,480,0.0945,0.0652,0.0276,0.0147,0,0,0.0252,0.0094,0,0,4757,0,0.0094,0.2125,0.0147,0.2366,2015,1008,28900,1711
"213358",0.9394,"4",3,0,1269,0.5469,528,530,475,0.1049,0.0463,0.0278,0.0586,0,0,0.0093,0.0031,0,0,694,0,0.0031,0.1883,0.0586,0.25,317,158,33700,349
"213367",0.7823,"4",3,0,4122,0.6283,559,550,495,0.063,0.0293,0.0348,0.0207,0,0,0.0076,0.0043,0,0,2590,0,0.0043,0.1347,0.0207,0.1597,658,329,46100,810
"213385",0.2975,"3",3,0,2471,0.469,690,720,670,0.0896,0.3436,0.1221,0.0081,0,0,0.0407,0.0326,0.1987,0,1159,0.1987,0.0326,0.596,0.0081,0.8354,2064,1032,47300,155
"213400",0.5946,"4",3,0,1336,0.4993,545,550,490,0.0414,0,0,0,0,0,0,0,0,0,667,0,0,0.0414,0,0.0414,55,28,22500,139
"213543",0.3427,"4",3,0,5034,0.4468,720,740,690,0.035,0.0495,0.0759,0.0631,0,0,0.0427,0.0111,0.3174,0,2249,0.3174,0.0111,0.2031,0.0631,0.5947,2994,1497,55300,376
"213598",0.2716,"4",3,0,1576,0.6085,505,470,430,0.0502,0.129,0.086,0.0394,0,0,0.0287,0.0072,0,0,959,0,0.0072,0.2939,0.0394,0.3405,537,268,24100,476
"213613",0.9339,"4",3,0,4448,0.5629,545,530,480,0.0504,0.0363,0.0242,0.0262,0,0,0.0342,0.0091,0,0.0181,2504,0.0181,0.0091,0.1451,0.0262,0.1985,883,442,28600,931
"213668",0.7222,"3",3,0,1340,0.5336,585,590,530,0.1381,0.1418,0.1567,0,0,0,0.0336,0.0224,0,0,715,0,0.0224,0.4702,0,0.4926,660,330,30200,256
"213783",0.907,"4",3,0,2518,0.6005,545,530,480,0.0869,0.0762,0.0514,0.0372,0,0,0.0213,0.0195,0,0.0124,1512,0.0124,0.0195,0.2358,0.0372,0.3049,768,384,29800,671
"213826",0.7418,"4",3,0,1878,0.6693,585,570,520,0.0644,0.0125,0.0665,0.0042,0,0,0,0.0062,0,0,1257,0,0.0062,0.1434,0.0042,0.1538,289,144,31600,485
"213996",0.7998,"4",3,0,2713,0.6034,620,620,565,0.0613,0.0276,0.0429,0.0215,0,0,0.0138,0.0153,0.0445,0,1637,0.0445,0.0153,0.1456,0.0215,0.2269,616,308,32200,526
"214041",0.6871,"4",3,0,7070,0.5552,573,560,510,0.0929,0.118,0.0831,0.0171,0,0,0.0389,0.0336,0,0.0758,3925,0.0758,0.0336,0.3329,0.0171,0.4594,3248,1624,30400,1270
"214069",0.7146,"4",3,0,2407,0.6801,605,590,540,0.0625,0.036,0.0398,0.0208,0,0,0.0057,0.0057,0,0,1637,0,0.0057,0.144,0.0208,0.1705,410,205,43900,482
"214157",0.862,"4",3,0,1564,0.5844,573,570,515,0.0979,0.1243,0.0714,0.0291,0,0,0.0238,0.037,0,0,914,0,0.037,0.3174,0.0291,0.3835,600,300,38800,296
"214166",0.7398,"4",2,0,1565,0.7361,545,500,465,0.0155,0.0129,0.0465,0.0155,0,0,0,0,0,0,1152,0,0,0.0749,0.0155,0.0904,141,70,33400,569
"214272",0.9404,"4",3,0,2464,0.64,493,480,430,0.0983,0.0299,0.0363,0.0171,0,0,0,0,0,0,1577,0,0,0.1645,0.0171,0.1816,447,224,36400,498
"214591",0.867,"4",3,0,3891,0.3539,595,610,545,0.0523,0.0151,0.0384,0.0267,0,0,0.0116,0.0174,0.1686,0.0837,1377,0.2523,0.0174,0.1174,0.0267,0.4138,1610,805,36700,8700
"214625",0.8123,"3",3,0,627,0.4322,528,560,490,0.0455,0,0,0.2348,0,0,0,0,0.0909,0.0909,271,0.1818,0,0.0455,0.2348,0.4621,290,145,36700,8700
